REFUOID	U_WGS84X	U_WGS84Y	JAHR	MONAT	WOCHENTAG	U_GEMNR2	U_GEMNAME	U_GEBIET	U_GEBIET_T	U_LICHT	U_LICHT_T	U_UNF_TYP	U_UNF_TYP_T	UHRZEIT	BETEILIGUNG
6097914006	16,33616366	48,200482	2019	1	Wed	91501	Wien	1	Ortsgebiet	4	Dunkelheit	181	Kollision durch Einordnen - von rechts	18 bis 24 Uhr	Pkw, Schienenfahrzeug
6097912324	16,36430949	48,17785153	2019	1	Thu	91001	Wien	1	Ortsgebiet	2	Tageslicht	852	Fuﬂg‰nger auf Fahrbahn - von links	6 bis 9 Uhr	Fussgaenger:in, Lkw
6097913375	16,39416473	48,21610665	2019	1	Thu	90201	Wien	1	Ortsgebiet	2	Tageslicht	111	Kollision beim ‹berholen - ‹berholen rechts	15 bis 18 Uhr	E-Bike, E-Bike
6097913435	16,36580285	48,18957915	2019	1	Tue	90401	Wien	1	Ortsgebiet	2	Tageslicht	821	beim Rechtsabbiegen - Fg.: gleiche Ann‰herungsrichtung	9 bis 12 Uhr	Fussgaenger:in, Lkw
6097913322	16,37791996	48,17534537	2019	1	Thu	91001	Wien	1	Ortsgebiet	2	Tageslicht	811	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von rechts	9 bis 12 Uhr	Fussgaenger:in, Schienenfahrzeug
6097918449	16,34892126	48,20420125	2019	1	Sun	90701	Wien	1	Ortsgebiet	4	Dunkelheit	821	beim Rechtsabbiegen - Fg.: gleiche Ann‰herungsrichtung	0 bis 6 Uhr	Fussgaenger:in, Pkw
6097913065	16,30917809	48,21035702	2019	1	Sun	91601	Wien	1	Ortsgebiet	3	D‰mmerung	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	15 bis 18 Uhr	Pkw, Pkw
6097913581	16,37230773	48,18576691	2019	1	Mon	90401	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	12 bis 15 Uhr	Pkw, Pkw
6097914449	16,29892957	48,17129148	2019	1	Mon	91301	Wien	1	Ortsgebiet	4	Dunkelheit	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	6 bis 9 Uhr	Lkw, Pkw
6097913287	16,44319334	48,24985673	2019	1	Sun	92201	Wien	1	Ortsgebiet	4	Dunkelheit	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097948616	16,3939998	48,25384131	2019	1	Sat	92101	Wien	1	Ortsgebiet	4	Dunkelheit	822	beim Rechtsabbiegen - Fg.: gegen Ann‰herungsrichtung	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097913301	16,39432715	48,21090058	2019	1	Sat	90301	Wien	1	Ortsgebiet	4	Dunkelheit	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw
6097917746	16,30132699	48,15303534	2019	1	Thu	92301	Wien	1	Ortsgebiet	4	Dunkelheit	622	Kollision beim Entgegenkommen - Linksabbieger m. entgegenkomm. Fahrzeug	18 bis 24 Uhr	Lkw, Pkw
6097913135	16,34207906	48,21823529	2019	1	Mon	91801	Wien	1	Ortsgebiet	3	D‰mmerung	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw
6097912097	16,36640427	48,21435324	2019	1	Wed	90101	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	12 bis 15 Uhr	Motorrad, Pkw
6097913456	16,37585302	48,199173	2019	1	Mon	90301	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	15 bis 18 Uhr	Pkw, Pkw
6097913124	16,34852762	48,24100485	2019	1	Tue	91901	Wien	1	Ortsgebiet	4	Dunkelheit	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	6 bis 9 Uhr	Lkw, Pkw
6097913291	16,44422874	48,22339304	2019	1	Thu	92201	Wien	1	Ortsgebiet	2	Tageslicht	121	Wechseln des Fahrstreifens mit und ohne Kollision - nach rechts	6 bis 9 Uhr	Lkw, Pkw
6097913126	16,34913955	48,23689034	2019	1	Sun	91901	Wien	1	Ortsgebiet	4	Dunkelheit	151	Auffahren im Kreuzungsbereich - auf fahrendes Fahrzeug	18 bis 24 Uhr	Pkw, Pkw
6097913363	16,34322244	48,20037021	2019	1	Mon	90701	Wien	1	Ortsgebiet	2	Tageslicht	612	Kollision beim Fahren in gleiche Zielrichtung - mit Linksabbieger	9 bis 12 Uhr	Fahrrad, Pkw
6097913132	16,32557854	48,23016927	2019	1	Thu	91801	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	9 bis 12 Uhr	Lkw, Pkw
6097915261	16,4756378	48,25914929	2019	1	Tue	92201	Wien	0	Freiland	2	Tageslicht	411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	9 bis 12 Uhr	Pkw, Pkw
6097913988	16,41064478	48,17502608	2019	1	Mon	91101	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	12 bis 15 Uhr	Pkw, Pkw
6097913698	16,45303214	48,26247358	2019	1	Fri	92201	Wien	1	Ortsgebiet	2	Tageslicht	151	Auffahren im Kreuzungsbereich - auf fahrendes Fahrzeug	9 bis 12 Uhr	Lkw, Pkw
6097946931	16,3352807	48,17545338	2019	1	Tue	91201	Wien	1	Ortsgebiet	2	Tageslicht	181	Kollision durch Einordnen - von rechts	12 bis 15 Uhr	Pkw, Pkw
6097912834	16,33736246	48,19504913	2019	1	Tue	91501	Wien	1	Ortsgebiet	4	Dunkelheit	811	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von rechts	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097915604	16,37507715	48,17084887	2019	1	Thu	91001	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	9 bis 12 Uhr	Pkw, Pkw
6097912771	16,34272693	48,18721568	2019	1	Thu	91201	Wien	1	Ortsgebiet	4	Dunkelheit	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097913296	16,44290382	48,25430342	2019	1	Wed	92201	Wien	1	Ortsgebiet	4	Dunkelheit	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097913129	16,34187371	48,22364644	2019	1	Fri	91801	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	9 bis 12 Uhr	Fussgaenger:in, Pkw
6097913172	16,37576517	48,21459117	2019	1	Wed	90201	Wien	1	Ortsgebiet	4	Dunkelheit	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	0 bis 6 Uhr	Fahrrad, Pkw
6097946646	16,35755443	48,17785902	2019	1	Sat	91001	Wien	1	Ortsgebiet	4	Dunkelheit	812	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von rechts	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097913442	16,35226066	48,18622364	2019	1	Fri	90501	Wien	1	Ortsgebiet	2	Tageslicht	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097913168	16,38401323	48,24093151	2019	1	Fri	92001	Wien	1	Ortsgebiet	4	Dunkelheit	852	Fuﬂg‰nger auf Fahrbahn - von links	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097913429	16,36518023	48,19635033	2019	1	Wed	90401	Wien	1	Ortsgebiet	3	D‰mmerung	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097912327	16,38721474	48,15887673	2019	1	Mon	91001	Wien	1	Ortsgebiet	3	D‰mmerung	811	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von rechts	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097913274	16,36975526	48,22932384	2019	1	Mon	92001	Wien	1	Ortsgebiet	2	Tageslicht	322	Kollision beim Linksabbiegen - Linksabbieger mit Geradeausfahrendem	6 bis 9 Uhr	Fahrrad, Fahrrad, Schienenfahrzeug
6097912841	16,30636861	48,19375112	2019	1	Mon	91401	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	15 bis 18 Uhr	Pkw, Pkw
6097922349	16,28141785	48,19763184	2019	1	Mon	91401	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	12 bis 15 Uhr	Fussgaenger:in, Fussgaenger:in, Pkw
6097914689	16,38203855	48,16481117	2019	1	Wed	91001	Wien	1	Ortsgebiet	2	Tageslicht	181	Kollision durch Einordnen - von rechts	12 bis 15 Uhr	Pkw, Pkw
6097914463	16,30460009	48,1703887	2019	1	Wed	91201	Wien	1	Ortsgebiet	4	Dunkelheit	123	Wechseln des Fahrstreifens mit und ohne Kollision - nach links	15 bis 18 Uhr	Lkw, Pkw
6097913408	16,39950881	48,26085309	2019	1	Wed	92101	Wien	1	Ortsgebiet	2	Tageslicht	322	Kollision beim Linksabbiegen - Linksabbieger mit Geradeausfahrendem	12 bis 15 Uhr	Pkw, Schienenfahrzeug
6097913378	16,41091391	48,25414001	2019	1	Sat	92101	Wien	1	Ortsgebiet	2	Tageslicht	622	Kollision beim Entgegenkommen - Linksabbieger m. entgegenkomm. Fahrzeug	12 bis 15 Uhr	Pkw, Pkw
6097914573	16,35868406	48,18090217	2019	1	Fri	90501	Wien	1	Ortsgebiet	4	Dunkelheit	411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	18 bis 24 Uhr	Pkw, Pkw
6097947930	16,30258014	48,16096491	2019	1	Mon	91201	Wien	1	Ortsgebiet	2	Tageslicht	411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	6 bis 9 Uhr	Fahrrad, Sonstige
6097913498	16,34358823	48,21527667	2019	1	Wed	90901	Wien	1	Ortsgebiet	3	D‰mmerung	951	Radfahrer - Kollision mit querendem Radfahrer	15 bis 18 Uhr	Fahrrad, Schienenfahrzeug
6097913345	16,44404504	48,24001075	2019	1	Sat	92201	Wien	1	Ortsgebiet	2	Tageslicht	883	Fuﬂg‰nger quert Fahrbahn - beim R¸ckw‰rtsfahren	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097912823	16,32755394	48,19928544	2019	1	Sat	91501	Wien	1	Ortsgebiet	4	Dunkelheit	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097913344	16,48218211	48,22160905	2019	1	Fri	92201	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	12 bis 15 Uhr	Fahrrad, Pkw
6097913532	16,34962132	48,22510078	2019	1	Sat	90901	Wien	1	Ortsgebiet	2	Tageslicht	824	beim Linksabbiegen - Fg.: gegen Ann‰herungsrichtung	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097912811	16,31780443	48,19156134	2019	1	Thu	91401	Wien	1	Ortsgebiet	4	Dunkelheit	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw, Pkw
6097912647	16,28591576	48,16986592	2019	1	Thu	91301	Wien	1	Ortsgebiet	4	Dunkelheit	411	Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen	6 bis 9 Uhr	Pkw, Pkw
6097913601	16,38654756	48,25563506	2019	1	Tue	92101	Wien	0	Freiland	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	6 bis 9 Uhr	Lkw, Motorrad
6097914692	16,2111833	48,20875726	2019	1	Tue	91401	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	9 bis 12 Uhr	Lkw, Pkw, Pkw
6097913349	16,43270947	48,24464177	2019	1	Fri	92201	Wien	1	Ortsgebiet	4	Dunkelheit	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6097913791	16,39598553	48,23077485	2019	1	Sat	90201	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	9 bis 12 Uhr	Fahrrad, Fussgaenger:in
6097913302	16,39939023	48,26087061	2019	1	Wed	92101	Wien	1	Ortsgebiet	4	Dunkelheit	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097913314	16,395014	48,20064043	2019	1	Wed	90301	Wien	1	Ortsgebiet	2	Tageslicht	811	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von rechts	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097915021	16,38689925	48,23050007	2019	1	Tue	92001	Wien	1	Ortsgebiet	2	Tageslicht	812	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von rechts	9 bis 12 Uhr	Fussgaenger:in, Pkw, Schienenfahrzeug
6097912769	16,28713038	48,19090427	2019	1	Sat	91301	Wien	1	Ortsgebiet	4	Dunkelheit	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097913420	16,37577909	48,21440944	2019	1	Thu	90201	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	12 bis 15 Uhr	Bus, Pkw, Pkw
6097914600	16,32468831	48,19866805	2019	1	Wed	91501	Wien	1	Ortsgebiet	4	Dunkelheit	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw
6097913367	16,40509669	48,21551029	2019	1	Wed	90201	Wien	1	Ortsgebiet	4	Dunkelheit	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	18 bis 24 Uhr	Pkw, Pkw
6097912796	16,32073491	48,18740308	2019	1	Tue	91501	Wien	1	Ortsgebiet	2	Tageslicht	224	Abkommen links d. entgegenkomm. Fahrzeug - auf der Geraden (ohne Kollision)	9 bis 12 Uhr	Pkw, Pkw
6097915394	16,35176722	48,19384634	2019	1	Tue	90601	Wien	1	Ortsgebiet	2	Tageslicht	181	Kollision durch Einordnen - von rechts	12 bis 15 Uhr	Bus, Fahrrad, Pkw
6097922355	16,39213301	48,25620613	2019	1	Fri	92101	Wien	1	Ortsgebiet	2	Tageslicht	151	Auffahren im Kreuzungsbereich - auf fahrendes Fahrzeug	9 bis 12 Uhr	Pkw, Pkw
6097912109	16,35987846	48,21416528	2019	1	Tue	90101	Wien	1	Ortsgebiet	2	Tageslicht	121	Wechseln des Fahrstreifens mit und ohne Kollision - nach rechts	9 bis 12 Uhr	Fahrrad, Pkw
6097913404	16,38667287	48,20748391	2019	1	Thu	90301	Wien	1	Ortsgebiet	2	Tageslicht	812	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von rechts	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097912333	16,34016889	48,15505664	2019	1	Tue	91001	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	6 bis 9 Uhr	Pkw, Pkw
6097912374	16,38670153	48,21234559	2019	1	Thu	90301	Wien	1	Ortsgebiet	4	Dunkelheit	012	Abkommen rechts - in Rechtskurve	0 bis 6 Uhr	Pkw
6097915522	16,45004857	48,22150844	2019	1	Wed	92201	Wien	1	Ortsgebiet	4	Dunkelheit	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6097913008	16,32543113	48,21979651	2019	1	Thu	91701	Wien	1	Ortsgebiet	2	Tageslicht	814	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von links	9 bis 12 Uhr	Fussgaenger:in, Pkw
6097913600	16,20557745	48,19485032	2019	1	Fri	91301	Wien	0	Freiland	4	Dunkelheit	122	Wechseln des Fahrstreifens mit und ohne Kollision - nach rechts mit Abkommen rechts	15 bis 18 Uhr	Pkw, Pkw
6097913407	16,35363212	48,18444237	2019	1	Sat	90501	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	9 bis 12 Uhr	Fahrrad, Pkw
6097913173	16,37120855	48,21921277	2019	1	Mon	90201	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	9 bis 12 Uhr	Lkw, Pkw
6097913459	16,36563523	48,20002461	2019	1	Thu	90601	Wien	1	Ortsgebiet	4	Dunkelheit	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	0 bis 6 Uhr	Pkw, Pkw
6097921005	16,37375465	48,17991342	2019	1	Thu	91001	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	9 bis 12 Uhr	Pkw, Schienenfahrzeug
6097914418	16,31169589	48,21123503	2019	1	Tue	91601	Wien	1	Ortsgebiet	4	Dunkelheit	821	beim Rechtsabbiegen - Fg.: gleiche Ann‰herungsrichtung	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097913492	16,34969489	48,22405358	2019	1	Mon	90901	Wien	1	Ortsgebiet	4	Dunkelheit	013	Abkommen rechts - in Linkskurve	0 bis 6 Uhr	Pkw
6097914237	16,32678004	48,22737274	2019	1	Thu	91801	Wien	1	Ortsgebiet	4	Dunkelheit	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	18 bis 24 Uhr	Pkw, Pkw
6097913580	16,33821487	48,20010024	2019	1	Thu	90701	Wien	1	Ortsgebiet	2	Tageslicht	951	Radfahrer - Kollision mit querendem Radfahrer	12 bis 15 Uhr	Fahrrad, Pkw
6097912301	16,36952655	48,16917287	2019	1	Mon	91001	Wien	1	Ortsgebiet	3	D‰mmerung	851	Fuﬂg‰nger auf Fahrbahn - von rechts	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097913368	16,37193026	48,19012107	2019	1	Wed	90401	Wien	1	Ortsgebiet	4	Dunkelheit	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	18 bis 24 Uhr	Pkw, Pkw
6097913490	16,37133189	48,24803389	2019	1	Tue	92001	Wien	1	Ortsgebiet	3	D‰mmerung	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	15 bis 18 Uhr	Pkw, Pkw, Pkw, Pkw
6097913402	16,38685352	48,26289549	2019	1	Wed	92101	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	6 bis 9 Uhr	Pkw, Pkw
6097915039	16,25198101	48,20401882	2019	1	Tue	91401	Wien	1	Ortsgebiet	2	Tageslicht	823	beim Linksabbiegen - Fg.: gleiche Ann‰herungsrichtung	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097913570	16,39113966	48,21701784	2019	1	Tue	90201	Wien	1	Ortsgebiet	2	Tageslicht	142	Auffahren auf verkehrsb. stehendes fahrzeug - in Rechtskurve	12 bis 15 Uhr	Pkw, Pkw, Pkw
6097937427	16,27607939	48,17852758	2019	1	Fri	91301	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	9 bis 12 Uhr	Pkw, Pkw
6097912279	16,36549455	48,17551694	2019	1	Tue	91001	Wien	1	Ortsgebiet	4	Dunkelheit	612	Kollision beim Fahren in gleiche Zielrichtung - mit Linksabbieger	18 bis 24 Uhr	Pkw, Pkw
6097913002	16,3076541	48,21944667	2019	1	Tue	91601	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	12 bis 15 Uhr	Fussgaenger:in, Pkw
6097915035	16,34322693	48,20657279	2019	1	Fri	90701	Wien	1	Ortsgebiet	3	D‰mmerung	622	Kollision beim Entgegenkommen - Linksabbieger m. entgegenkomm. Fahrzeug	15 bis 18 Uhr	Fahrrad, Pkw
6097913283	16,27566814	48,20331856	2019	1	Tue	91401	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	9 bis 12 Uhr	Fussgaenger:in, Pkw
6097913568	16,37880291	48,2120558	2019	1	Sun	90201	Wien	1	Ortsgebiet	4	Dunkelheit	112	Kollision beim ‹berholen - ‹berholen links	18 bis 24 Uhr	Fahrrad, Pkw
6097915038	16,36346418	48,21306176	2019	1	Tue	90101	Wien	1	Ortsgebiet	2	Tageslicht	461	Kollision beim Umkehren - entgegeng. Richtung - auf Kreuzungen	12 bis 15 Uhr	Fahrrad, Pkw
6097912099	16,37638842	48,2123587	2019	1	Sat	90101	Wien	1	Ortsgebiet	2	Tageslicht	123	Wechseln des Fahrstreifens mit und ohne Kollision - nach links	6 bis 9 Uhr	Pkw, Pkw
6097913005	16,32820279	48,20743488	2019	1	Sat	91601	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	12 bis 15 Uhr	Lkw, Pkw
6097934567	16,35081931	48,24513944	2019	1	Sun	91901	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Bus, Pkw
6097913577	16,38810982	48,19912396	2019	1	Thu	90301	Wien	1	Ortsgebiet	4	Dunkelheit	711	Kollision mit haltenden oder parkenden Fahrzeugen - Fahrzeug h‰lt oder parkt rechts	0 bis 6 Uhr	Pkw, Pkw
6097913432	16,36208967	48,18492547	2019	1	Mon	90501	Wien	1	Ortsgebiet	4	Dunkelheit	822	beim Rechtsabbiegen - Fg.: gegen Ann‰herungsrichtung	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097914468	16,38707011	48,24061137	2019	1	Sat	92001	Wien	1	Ortsgebiet	4	Dunkelheit	948	Aus- oder Einfahrt - Kollision bei Haus-, Grundst¸cks-, Ein- oder Ausfahrt	18 bis 24 Uhr	Pkw, Pkw
6097913582	16,36320897	48,21852618	2019	1	Wed	90901	Wien	1	Ortsgebiet	2	Tageslicht	131	Auffahren auf fahrendes Fahrzeug - auf der Geraden	12 bis 15 Uhr	Fahrrad, Pkw
6097918450	16,37376839	48,17995343	2019	1	Mon	91001	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	12 bis 15 Uhr	Lkw, Pkw
6097914052	16,39863511	48,19298701	2019	1	Thu	90301	Wien	1	Ortsgebiet	2	Tageslicht	822	beim Rechtsabbiegen - Fg.: gegen Ann‰herungsrichtung	6 bis 9 Uhr	Lkw, Sonstige
6097913409	16,40806176	48,25498886	2019	1	Fri	92101	Wien	1	Ortsgebiet	4	Dunkelheit	812	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von rechts	18 bis 24 Uhr	Fussgaenger:in, Schienenfahrzeug
6097912518	16,33557347	48,16815154	2019	1	Thu	91201	Wien	1	Ortsgebiet	4	Dunkelheit	813	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von links	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097914372	16,33826679	48,20873344	2019	1	Sat	91601	Wien	1	Ortsgebiet	4	Dunkelheit	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	15 bis 18 Uhr	Lkw, Pkw, Pkw
6097913411	16,44859958	48,26199277	2019	1	Tue	92101	Wien	1	Ortsgebiet	3	D‰mmerung	821	beim Rechtsabbiegen - Fg.: gleiche Ann‰herungsrichtung	6 bis 9 Uhr	Fussgaenger:in, Pkw
6097912299	16,35716708	48,17510569	2019	1	Thu	91001	Wien	1	Ortsgebiet	4	Dunkelheit	812	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von rechts	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097912509	16,41979412	48,1615966	2019	1	Thu	91101	Wien	1	Ortsgebiet	2	Tageslicht	021	Abkommen links - auf der Geraden	12 bis 15 Uhr	Pkw
6097914995	16,37356843	48,17538096	2019	1	Thu	91001	Wien	1	Ortsgebiet	3	D‰mmerung	873	Fuﬂg‰nger geht auf Fahrbahn - gleiche Richtung, rechte Fahrbahnseite	15 bis 18 Uhr	Fussgaenger:in, Pkw, Pkw
6097915398	16,31914238	48,19450103	2019	1	Thu	91501	Wien	1	Ortsgebiet	4	Dunkelheit	814	Fahrzeug biegt nicht ab - nach Querstraﬂe, Fuﬂg‰nger von links	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097913602	16,41713951	48,19335985	2019	1	Wed	90201	Wien	0	Freiland	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Pkw, Pkw
6097912484	16,41356834	48,17785357	2019	1	Fri	91101	Wien	1	Ortsgebiet	2	Tageslicht	511	Rechtwinkelige Kollisionen - Kollision auf der Kreuzung	12 bis 15 Uhr	Motorrad, Pkw
6097912328	16,36373071	48,16626587	2019	1	Thu	91001	Wien	1	Ortsgebiet	2	Tageslicht	851	Fuﬂg‰nger auf Fahrbahn - von rechts	15 bis 18 Uhr	Fussgaenger:in, Schienenfahrzeug
6097913318	16,39688537	48,19507015	2019	1	Wed	90301	Wien	1	Ortsgebiet	4	Dunkelheit	811	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von rechts	18 bis 24 Uhr	Fussgaenger:in, Pkw
6097913424	16,30005076	48,15083345	2019	1	Thu	92301	Wien	1	Ortsgebiet	2	Tageslicht	141	Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden	12 bis 15 Uhr	Lkw, Pkw, Pkw
6097915046	16,38563065	48,15973028	2019	1	Fri	91001	Wien	1	Ortsgebiet	4	Dunkelheit	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	15 bis 18 Uhr	Pkw, Pkw, Pkw
6097913495	16,34909967	48,20960393	2019	1	Mon	90801	Wien	1	Ortsgebiet	2	Tageslicht	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	9 bis 12 Uhr	Pkw, Pkw, Schienenfahrzeug
6097913617	16,28940841	48,2063878	2019	1	Wed	91401	Wien	1	Ortsgebiet	4	Dunkelheit	161	Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug	15 bis 18 Uhr	Pkw, Pkw
6097922356	16,41040043	48,17959727	2019	1	Sat	91101	Wien	1	Ortsgebiet	2	Tageslicht	811	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von rechts	12 bis 15 Uhr	Fahrrad, Fussgaenger:in
6097914370	16,38625821	48,26394871	2019	1	Sat	92101	Wien	1	Ortsgebiet	4	Dunkelheit	821	beim Rechtsabbiegen - Fg.: gleiche Ann‰herungsrichtung	15 bis 18 Uhr	Fussgaenger:in, Pkw
6097912372	16,35511667	48,1740791	2019	1	Tue	91001	Wien	1	Ortsgebiet	4	Dunkelheit	811	Fahrzeug biegt nicht ab - vor Querstraﬂe, Fuﬂg‰nger von rechts	0 bis 6 Uhr	Fussgaenger:in, Pkw
